siteName,patchName,year,SPCD,treeName,dbh,STATUSCD,PREV_TRE_CN,PREV_STATUS_CD,AGENTCD,species_name,status,mort_cause,status_before,reg,mort,living,complete,year_before,dbh_before,period_length,dbh_growth,rel_growth,trees,siteID,patchID,species,OrigYear
11_51146,11_51146_2,0,312,11_51146_2_109,22.606,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,29,2,7,2001
11_51146,11_51146_2,0,312,11_51146_2_110,17.526,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,29,2,7,2001
11_51146,11_51146_2,0,312,11_51146_2_112,15.24,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,29,2,7,2001
11_51146,11_51146_2,0,312,11_51146_2_113,19.812,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,29,2,7,2001
11_51146,11_51146_2,0,312,11_51146_2_115,19.304,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,29,2,7,2001
11_51146,11_51146_3,0,351,11_51146_3_116,26.416,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,29,3,8,2001
11_51146,11_51146_3,0,351,11_51146_3_117,20.066,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,29,3,8,2001
11_51146,11_51146_3,0,351,11_51146_3_118,29.718,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,29,3,8,2001
11_51146,11_51146_3,0,351,11_51146_3_119,19.304,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,29,3,8,2001
11_51146,11_51146_3,0,351,11_51146_3_124,29.972,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,29,3,8,2001
11_51146,11_51146_3,0,351,11_51146_3_125,30.48,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,29,3,8,2001
11_57353,11_57353_1,0,202,11_57353_1_100,54.102,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,1,21,2002
11_57353,11_57353_1,0,202,11_57353_1_101,33.528,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,30,1,21,2002
11_57353,11_57353_1,0,202,11_57353_1_102,52.324,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,30,1,21,2002
11_57353,11_57353_1,0,202,11_57353_1_103,36.322,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,1,21,2002
11_57353,11_57353_1,0,202,11_57353_1_104,120.904,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,1,21,2002
11_57353,11_57353_1,0,202,11_57353_1_105,85.09,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,1,21,2002
11_57353,11_57353_1,0,202,11_57353_1_106,70.104,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,1,21,2002
11_57353,11_57353_1,0,202,11_57353_1_107,100.076,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,1,21,2002
11_57353,11_57353_1,0,202,11_57353_1_108,102.362,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,1,21,2002
11_57353,11_57353_1,0,202,11_57353_1_109,81.026,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,1,21,2002
11_57353,11_57353_1,0,202,11_57353_1_110,92.202,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,1,21,2002
11_57353,11_57353_1,0,202,11_57353_1_111,79.502,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,1,21,2002
11_57353,11_57353_2,0,202,11_57353_2_113,106.172,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,2,21,2002
11_57353,11_57353_2,0,202,11_57353_2_114,93.98,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,2,21,2002
11_57353,11_57353_2,0,202,11_57353_2_115,98.806,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,2,21,2002
11_57353,11_57353_2,0,202,11_57353_2_116,101.854,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,2,21,2002
11_57353,11_57353_2,0,202,11_57353_2_117,90.932,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,2,21,2002
11_57353,11_57353_2,0,202,11_57353_2_118,33.274,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,30,2,21,2002
11_57353,11_57353_2,0,202,11_57353_2_119,90.17,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,2,21,2002
11_57353,11_57353_2,0,202,11_57353_2_120,38.608,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,30,2,21,2002
11_57353,11_57353_2,0,202,11_57353_2_121,89.408,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,2,21,2002
11_57353,11_57353_2,0,202,11_57353_2_122,38.862,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,30,2,21,2002
11_57353,11_57353_2,0,202,11_57353_2_123,87.884,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,2,21,2002
11_57353,11_57353_2,0,202,11_57353_2_124,90.17,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,2,21,2002
11_57353,11_57353_3,0,202,11_57353_3_136,34.036,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,30,3,21,2002
11_57353,11_57353_3,0,202,11_57353_3_137,66.548,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_3,0,202,11_57353_3_138,86.36,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_3,0,202,11_57353_3_139,81.026,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_3,0,202,11_57353_3_140,94.488,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_3,0,202,11_57353_3_141,59.182,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_3,0,202,11_57353_3_142,98.044,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_3,0,431,11_57353_3_143,23.368,1,,,,Chrysolepis chrysophylla var. chrysophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,11,2002
11_57353,11_57353_3,0,202,11_57353_3_144,81.534,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_3,0,202,11_57353_3_145,118.872,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_3,0,202,11_57353_3_146,87.122,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_3,0,202,11_57353_3_147,81.788,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_3,0,202,11_57353_3_148,101.346,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_3,0,202,11_57353_3_149,79.248,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,3,21,2002
11_57353,11_57353_4,0,202,11_57353_4_125,89.916,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,4,21,2002
11_57353,11_57353_4,0,202,11_57353_4_126,101.346,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,4,21,2002
11_57353,11_57353_4,0,202,11_57353_4_127,112.014,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,4,21,2002
11_57353,11_57353_4,0,431,11_57353_4_128,19.304,1,,,,Chrysolepis chrysophylla var. chrysophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,4,11,2002
11_57353,11_57353_4,0,431,11_57353_4_129,15.748,1,,,,Chrysolepis chrysophylla var. chrysophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,4,11,2002
11_57353,11_57353_4,0,202,11_57353_4_130,124.206,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,4,21,2002
11_57353,11_57353_4,0,431,11_57353_4_131,24.892,1,,,,Chrysolepis chrysophylla var. chrysophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,4,11,2002
11_57353,11_57353_4,0,431,11_57353_4_132,47.752,1,,,,Chrysolepis chrysophylla var. chrysophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,4,11,2002
11_57353,11_57353_4,0,202,11_57353_4_133,92.456,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,4,21,2002
11_57353,11_57353_4,0,202,11_57353_4_134,19.05,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,4,21,2002
11_57353,11_57353_4,0,263,11_57353_4_135,87.63,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,30,4,26,2002
11_66410,11_66410_1,0,202,11_66410_1_100,47.244,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,1,21,2001
11_66410,11_66410_2,0,202,11_66410_2_103,26.924,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,2,21,2001
11_66410,11_66410_2,0,202,11_66410_2_104,26.67,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,2,21,2001
11_66410,11_66410_2,0,202,11_66410_2_105,24.13,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,2,21,2001
11_66410,11_66410_2,0,202,11_66410_2_106,38.608,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,2,21,2001
11_66410,11_66410_2,0,202,11_66410_2_107,41.656,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,2,21,2001
11_66410,11_66410_2,0,202,11_66410_2_108,28.702,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,2,21,2001
11_66410,11_66410_2,0,202,11_66410_2_109,30.734,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,2,21,2001
11_66410,11_66410_2,0,202,11_66410_2_110,33.274,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,2,21,2001
11_66410,11_66410_3,0,202,11_66410_3_115,23.114,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,3,21,2001
11_66410,11_66410_3,0,202,11_66410_3_116,39.624,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,3,21,2001
11_66410,11_66410_3,0,202,11_66410_3_117,39.116,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,3,21,2001
11_66410,11_66410_3,0,202,11_66410_3_118,32.766,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,3,21,2001
11_66410,11_66410_4,0,202,11_66410_4_111,40.132,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,4,21,2001
11_66410,11_66410_4,0,202,11_66410_4_112,44.45,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,4,21,2001
11_66410,11_66410_4,0,202,11_66410_4_113,39.37,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,4,21,2001
11_66410,11_66410_4,0,202,11_66410_4_114,33.782,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,31,4,21,2001
11_74474,11_74474_1,0,202,11_74474_1_100,13.716,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_101,15.748,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_102,17.78,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_103,14.986,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_104,15.494,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_105,18.288,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_106,14.986,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_107,18.288,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_108,13.97,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_109,17.78,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_110,16.51,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_112,16.764,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,98,11_74474_1_113,15.24,1,,,,Picea sitchensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,16,2001
11_74474,11_74474_1,0,202,11_74474_1_114,18.288,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_115,13.716,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_116,15.494,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_117,17.018,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_1,0,202,11_74474_1_118,19.812,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,1,21,2001
11_74474,11_74474_2,0,202,11_74474_2_170,17.272,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_171,18.034,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_172,16.002,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_173,18.034,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_174,13.462,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_175,17.018,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_176,16.002,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,98,11_74474_2_178,16.002,1,,,,Picea sitchensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,16,2001
11_74474,11_74474_2,0,202,11_74474_2_179,16.51,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_180,14.732,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_181,17.78,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_182,15.494,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_183,23.114,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_184,23.114,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_2,0,202,11_74474_2_185,13.462,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,2,21,2001
11_74474,11_74474_3,0,202,11_74474_3_124,14.478,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_125,15.748,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_126,19.05,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_127,18.034,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_128,17.78,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_129,14.478,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_130,15.748,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_131,14.478,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_132,24.892,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_133,17.272,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_134,20.32,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_135,18.034,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_136,13.97,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_137,13.716,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_138,22.606,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_3,0,202,11_74474_3_139,19.558,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,3,21,2001
11_74474,11_74474_4,0,351,11_74474_4_142,13.208,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,8,2001
11_74474,11_74474_4,0,351,11_74474_4_145,14.224,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,8,2001
11_74474,11_74474_4,0,351,11_74474_4_146,13.716,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,8,2001
11_74474,11_74474_4,0,351,11_74474_4_147,16.764,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,8,2001
11_74474,11_74474_4,0,351,11_74474_4_148,14.478,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,8,2001
11_74474,11_74474_4,0,351,11_74474_4_149,16.51,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,8,2001
11_74474,11_74474_4,0,351,11_74474_4_150,14.478,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,8,2001
11_74474,11_74474_4,0,351,11_74474_4_152,13.462,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,8,2001
11_74474,11_74474_4,0,351,11_74474_4_153,14.224,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,8,2001
11_74474,11_74474_4,0,351,11_74474_4_155,13.97,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,8,2001
11_74474,11_74474_4,0,202,11_74474_4_156,16.002,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,21,2001
11_74474,11_74474_4,0,351,11_74474_4_157,13.208,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,8,2001
11_74474,11_74474_4,0,202,11_74474_4_158,23.876,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,21,2001
11_74474,11_74474_4,0,202,11_74474_4_159,14.478,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,21,2001
11_78419,11_78419_1,0,202,11_78419_1_105,127,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,21,2001
11_78419,11_78419_1,0,263,11_78419_1_112,25.4,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,26,2001
11_78419,11_78419_1,0,263,11_78419_1_113,13.208,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,26,2001
11_78419,11_78419_1,0,263,11_78419_1_114,23.876,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,26,2001
11_78419,11_78419_1,0,263,11_78419_1_115,49.022,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,26,2001
11_78419,11_78419_1,0,202,11_78419_1_116,168.148,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,21,2001
11_78419,11_78419_1,0,631,11_78419_1_117,29.21,1,,,,Lithocarpus densiflorus,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,14,2001
11_78419,11_78419_1,0,263,11_78419_1_118,39.116,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,26,2001
11_78419,11_78419_1,0,202,11_78419_1_119,118.11,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,21,2001
11_78419,11_78419_2,0,202,11_78419_2_121,131.572,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,33,2,21,2001
11_78419,11_78419_2,0,202,11_78419_2_122,184.404,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,21,2001
11_78419,11_78419_2,0,263,11_78419_2_125,99.06,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_126,16.764,2,,,,Tsuga heterophylla,dead,"",,,,,TRUE,,,,,,,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_164,25.654,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_165,36.83,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_166,22.352,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_167,40.132,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,202,11_78419_2_168,178.308,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,21,2001
11_78419,11_78419_2,0,263,11_78419_2_169,27.94,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_170,57.404,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,202,11_78419_2_171,120.65,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,21,2001
11_78419,11_78419_2,0,202,11_78419_2_172,108.712,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,33,2,21,2001
11_78419,11_78419_2,0,202,11_78419_2_173,133.35,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,21,2001
11_78419,11_78419_3,0,631,11_78419_3_153,25.654,1,,,,Lithocarpus densiflorus,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,14,2001
11_78419,11_78419_3,0,631,11_78419_3_154,15.24,1,,,,Lithocarpus densiflorus,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,14,2001
11_78419,11_78419_3,0,631,11_78419_3_155,15.748,1,,,,Lithocarpus densiflorus,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,14,2001
11_78419,11_78419_3,0,202,11_78419_3_156,145.542,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,21,2001
